TIMESTAMP,역률평균,R상역률,S상역률,T상역률,LABEL_NAME,predict,predict_low,predict_up,sigma_upper,sigma_lower
2020-11-18 14:30:00,0.9457105,0.94153625,0.9464848,0.9429688,0.0,0.9451869342121052,0.9431231585512484,0.947250709872962,0.9644350209273398,0.929738839622587
2020-11-18 15:00:00,0.94377357,0.9389322,0.94518274,0.941406,0.0,0.9454627765491785,0.9428246314879765,0.9481009216103805,0.9644350209273398,0.929738839622587
2020-11-18 15:30:00,0.9433001,0.9390624,0.9444013,0.9406249,0.0,0.943780732086395,0.941201150711341,0.9463603130019278,0.9644350209273398,0.929738839622587
2020-11-18 16:00:00,0.9316148,0.9256511,0.9307291,0.93216175,0.0,0.9424205919116111,0.9395135736126659,0.9453276102105563,0.9644350209273398,0.929738839622587
2020-11-18 16:30:00,0.92597824,0.919271,0.9252602,0.92786473,0.0,0.938024688908777,0.9332082380285467,0.9428411397890073,0.9644350209273398,0.929738839622587
2020-11-18 17:00:00,0.92624617,0.9203126,0.9256508,0.92799497,0.0,0.9354609077125022,0.9305859230150054,0.940335892409999,0.9644350209273398,0.929738839622587
2020-11-18 17:30:00,0.9273719,0.921224,0.9261717,0.9287764,0.0,0.9342210100045916,0.929410941874572,0.9390310781346112,0.9644350209273398,0.929738839622587
2020-11-18 18:00:00,0.9311936,0.9253906,0.9294269,0.93333375,0.0,0.933942552991586,0.9298894248130414,0.9379956811701307,0.9644350209273398,0.929738839622587
2020-11-18 18:30:00,0.9319142,0.9264324,0.92994785,0.9339846,0.0,0.9354212170237552,0.930151193852206,0.9406912401953046,0.9644350209273398,0.929738839622587
2020-11-18 19:00:00,0.937062,0.9311199,0.9352864,0.9397138,0.0,0.9345110396008444,0.9296201766059553,0.9394019025957335,0.9644350209273398,0.929738839622587
2020-11-18 19:30:00,0.93907565,0.93255216,0.9373699,0.94179714,0.0,0.9366613647112279,0.931676885289455,0.9416458441330006,0.9644350209273398,0.929738839622587
2020-11-18 20:00:00,0.9419815,0.9359376,0.9395835,0.9446617,0.0,0.9375546960849866,0.9332981939091253,0.9418111982608479,0.9644350209273398,0.929738839622587
2020-11-18 20:30:00,0.93957275,0.93398446,0.9371094,0.94153666,0.0,0.9394081530038231,0.9334090175688663,0.9454072879792587,0.9644350209273398,0.929738839622587
2020-11-18 21:00:00,0.9409991,0.93541676,0.938672,0.94335955,0.0,0.9389948016887775,0.9352707697653704,0.9427188331526634,0.9644350209273398,0.929738839622587
2020-11-18 21:30:00,0.9413671,0.9350261,0.938672,0.9444012,0.0,0.9395795884359388,0.9353920677525629,0.9437671091193148,0.9644350209273398,0.929738839622587
2020-11-18 22:00:00,0.9418704,0.9356772,0.9397136,0.9449221,0.0,0.9406565178503501,0.9363630903846453,0.9449499457755762,0.9644350209273398,0.929738839622587
2020-11-18 22:30:00,0.9424969,0.93658864,0.9398438,0.94544286,0.0,0.9409536553213516,0.9377059272866299,0.9442013838155945,0.9644350209273398,0.929738839622587
2020-11-18 23:00:00,0.94292986,0.9365886,0.9402345,0.9462242,0.0,0.9420708783163944,0.9396218423342376,0.9445199142985511,0.9644350209273398,0.929738839622587
2020-11-18 23:30:00,0.94085085,0.93411475,0.9388021,0.94401056,0.0,0.9430003910150874,0.9405468181795951,0.9454539643101008,0.9644350209273398,0.929738839622587
2020-11-19 00:00:00,0.940429,0.9343752,0.9380209,0.94361985,0.0,0.942915005992417,0.9400777057985263,0.9457523061863076,0.9644350209273398,0.929738839622587
2020-11-19 00:30:00,0.9399859,0.9335939,0.93763024,0.94335955,0.0,0.9426961079885945,0.9402515923170081,0.9451406241197021,0.9644350209273398,0.929738839622587
2020-11-19 01:00:00,0.9413936,0.9343751,0.9385417,0.9450523,0.0,0.9421696027815315,0.939333297910676,0.9450059076523871,0.9644350209273398,0.929738839622587
2020-11-19 01:30:00,0.9424213,0.9363282,0.94010425,0.94596374,0.0,0.9428355713104578,0.9398509237885582,0.9458202188323573,0.9644350209273398,0.929738839622587
2020-11-19 02:00:00,0.9423864,0.93567723,0.93958336,0.9455731,0.0,0.9435470926407613,0.9399831390816905,0.9471110461998322,0.9644350209273398,0.929738839622587
2020-11-19 02:30:00,0.94079804,0.93463564,0.9385417,0.94414085,0.0,0.94348675336449,0.9402028352739303,0.9467706714550496,0.9644350209273398,0.929738839622587
2020-11-19 03:00:00,0.93996906,0.9333336,0.9371095,0.9438803,0.0,0.9429093878855721,0.9402899310942273,0.9455288442173957,0.9644350209273398,0.929738839622587
2020-11-19 03:30:00,0.94098586,0.9343751,0.9385418,0.9446616,0.0,0.9423877379800732,0.9396618537688194,0.9451136221913272,0.9644350209273398,0.929738839622587
2020-11-19 04:00:00,0.94134825,0.93515635,0.93867195,0.9446617,0.0,0.9426413100791186,0.9393669991994051,0.9459156214183533,0.9644350209273398,0.929738839622587
2020-11-19 04:30:00,0.9417947,0.93528664,0.93893236,0.9455731,0.0,0.9424711291400248,0.9392942661754066,0.9456479916451219,0.9644350209273398,0.929738839622587
2020-11-19 05:00:00,0.9428949,0.93593764,0.9403647,0.9464846,0.0,0.9430316517864394,0.9401527024242197,0.9459106011486592,0.9644350209273398,0.929738839622587
2020-11-19 05:30:00,0.9415033,0.93502617,0.9390625,0.94466174,0.0,0.9438985634452514,0.9415113900523213,0.9462857372977027,0.9644350209273398,0.929738839622587
2020-11-19 06:00:00,0.9417958,0.9358074,0.9394532,0.94440126,0.0,0.9428928823416688,0.9395699495181261,0.9462158151652116,0.9644350209273398,0.929738839622587
2020-11-19 06:30:00,0.94110954,0.9347657,0.938672,0.94388044,0.0,0.942873911925762,0.9405197477825534,0.9452280760689705,0.9644350209273398,0.929738839622587
2020-11-19 07:00:00,0.9417688,0.93658864,0.940625,0.9421877,0.0,0.9426420439345604,0.9398957317059836,0.9453883561631371,0.9644350209273398,0.929738839622587
2020-11-19 07:30:00,0.9374343,0.9337242,0.9380208,0.933594,0.0,0.9432745708042656,0.9407411726937487,0.9458079689147825,0.9644350209273398,0.929738839622587
2020-11-19 08:00:00,0.9414775,0.9371094,0.9421874,0.9390624,0.0,0.9409801678595916,0.9374093669743229,0.9445509687448603,0.9644350209273398,0.929738839622587
2020-11-19 08:30:00,0.9432331,0.9382812,0.945313,0.9402342,0.0,0.9419828423156127,0.9383310140477202,0.9456346705835051,0.9644350209273398,0.929738839622587
2020-11-19 09:00:00,0.9447302,0.9406248,0.9455734,0.94153625,0.0,0.9433093933248533,0.9408329298976409,0.9457858567520656,0.9644350209273398,0.929738839622587
2020-11-19 09:30:00,0.9455429,0.9411456,0.945964,0.94244784,0.0,0.9442863635405193,0.9420364022748318,0.9465363248062068,0.9644350209273398,0.929738839622587
2020-11-19 10:00:00,0.9439635,0.9395832,0.94466186,0.9416665,0.0,0.9449982203213378,0.9424037463219803,0.9475926945504561,0.9644350209273398,0.929738839622587
2020-11-19 10:30:00,0.94609016,0.941406,0.9467452,0.94361997,0.0,0.9443527946900478,0.942536865033897,0.9461687243461988,0.9644350209273398,0.929738839622587
2020-11-19 11:00:00,0.94689775,0.94244784,0.948568,0.9449223,0.0,0.9449741983882917,0.9428271326621591,0.9471212641144242,0.9644350209273398,0.929738839622587
2020-11-19 11:30:00,0.9443221,0.940755,0.9450525,0.9412758,0.0,0.9462858370138147,0.9444738845141126,0.9480977895135169,0.9644350209273398,0.929738839622587
2020-11-19 12:00:00,0.9436212,0.9399738,0.9440107,0.9408852,0.0,0.9444201986460701,0.9420258498287671,0.9468145476931337,0.9644350209273398,0.929738839622587
2020-11-19 12:30:00,0.94479424,0.9411456,0.945313,0.9420572,0.0,0.942967499862328,0.9406210317810725,0.9453139679435835,0.9644350209273398,0.929738839622587
2020-11-19 13:00:00,0.94616026,0.9420572,0.947917,0.9423176,0.0,0.9432261951638282,0.9405806251582126,0.9458717651694437,0.9644350209273398,0.929738839622587
2020-11-19 13:30:00,0.946303,0.9420572,0.9477868,0.9423176,0.0,0.9450835511205004,0.9416110372361355,0.9485560650048651,0.9644350209273398,0.929738839622587
2020-11-19 14:00:00,0.94504035,0.9411456,0.9454432,0.941406,0.0,0.9454038746553879,0.942194325024968,0.9486134245155685,0.9644350209273398,0.929738839622587
2020-11-19 14:30:00,0.94522554,0.9412758,0.9460942,0.941406,0.0,0.9443413562870067,0.9415807226190444,0.9471019901847295,0.9644350209273398,0.929738839622587
2020-11-19 15:00:00,0.94339126,0.9391926,0.9450525,0.9406248,0.0,0.944207222492641,0.9415377867912055,0.9468766577345553,0.9644350209273398,0.929738839622587
2020-11-19 15:30:00,0.9448741,0.9410154,0.9460942,0.941406,0.0,0.9427908056689875,0.9403432217739918,0.9452383895639833,0.9644350209273398,0.929738839622587
2020-11-19 16:00:00,0.9431378,0.939453,0.9450525,0.9389322,0.0,0.9447060424632251,0.9407494560238637,0.9486626289025865,0.9644350209273398,0.929738839622587
2020-11-19 16:30:00,0.94405115,0.9403644,0.9449223,0.940755,0.0,0.9428010842403851,0.9400732686613029,0.9455288998194673,0.9644350209273398,0.929738839622587
2020-11-19 17:00:00,0.94248956,0.9389322,0.9440107,0.9386718,0.0,0.9434651301323869,0.94002383887911,0.9469064213856636,0.9644350209273398,0.929738839622587
2020-11-19 17:30:00,0.9421466,0.9380208,0.94322926,0.9382812,0.0,0.9423229284810481,0.9386066955523549,0.9460391614097414,0.9644350209273398,0.929738839622587
2020-11-19 18:00:00,0.9416536,0.9382812,0.9423176,0.9377604,0.0,0.9419295792071234,0.93858815846499,0.9452709999492569,0.9644350209273398,0.929738839622587
2020-11-19 18:30:00,0.9398528,0.9364584,0.9412758,0.9365886,0.0,0.9418116936247591,0.9386949006569577,0.9449284865925606,0.9644350209273398,0.929738839622587
2020-11-19 19:00:00,0.9379769,0.934245,0.938802,0.9337242,0.0,0.9406108846327534,0.9376797869606053,0.9435419823049016,0.9644350209273398,0.929738839622587
2020-11-19 19:30:00,0.9418744,0.9373699,0.94101566,0.94153666,0.0,0.9397774518543839,0.9367087661666079,0.94284613754216,0.9644350209273398,0.929738839622587
2020-11-19 20:00:00,0.9416507,0.93541676,0.9391928,0.9444013,0.0,0.942622205942527,0.9384916819778247,0.9467527299072293,0.9644350209273398,0.929738839622587
2020-11-19 20:30:00,0.9423355,0.9364584,0.94010425,0.9449221,0.0,0.9423548725605041,0.9390999796703984,0.9456097654506098,0.9644350209273398,0.929738839622587
2020-11-19 21:00:00,0.9439334,0.9384115,0.9414064,0.9463544,0.0,0.9436581001090038,0.9403179076671808,0.9469982927805872,0.9644350209273398,0.929738839622587
2020-11-19 21:30:00,0.94554585,0.93932295,0.9429688,0.9484378,0.0,0.9445223630873107,0.941747449796397,0.9472972759187033,0.9644350209273398,0.929738839622587
2020-11-19 22:00:00,0.94440204,0.93802094,0.94166666,0.9470055,0.0,0.9457039604147516,0.943896584746734,0.9475113360827693,0.9644350209273398,0.929738839622587
2020-11-19 22:30:00,0.9451599,0.9390626,0.94257814,0.94843775,0.0,0.9453755612533556,0.9427316992882392,0.9480194234482326,0.9644350209273398,0.929738839622587
2020-11-19 23:00:00,0.94535625,0.939323,0.94283855,0.9489587,0.0,0.9460112422769446,0.9438664732380369,0.9481560113158524,0.9644350209273398,0.929738839622587
2020-11-19 23:30:00,0.94435,0.9382815,0.9415365,0.9479169,0.0,0.9458321052686208,0.9433717820659151,0.9482924282415658,0.9644350209273398,0.929738839622587
2020-11-20 00:00:00,0.9490055,0.9427085,0.945573,0.9526045,0.0,0.9456006641726636,0.9435940249249416,0.947607303190625,0.9644350209273398,0.929738839622587
